division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
301,Jiro,Nihei,zatoichi,SWE,Standard,11.47,26.97,18.42,-28.3,9,25.11
302,Anders,Dahlberg,hungry,SWE,Standard,11.4,24.79,15.9,-22.92,12,24.97
303,Oscar,Fungmark,funkis,SWE,Standard,11.4,26.14,17.51,-26.39,11,24.96
304,Thomas,Bengtsson,thomasb,SWE,Standard,11.38,22.45,13.15,-16.99,19,24.92
305,Daniel,Svensson,dannepang,SWE,Standard,11.35,23.66,14.63,-20.22,22,24.85
306,Fredrik,Pettersson,dvc,SWE,Standard,11.33,22.77,13.59,-17.99,21,24.82
307,Johan,Kvande,,SWE,Standard,11.33,25.91,17.32,-26.05,15,24.81
308,Fredrik,Jakobsson,frejak,SWE,Standard,11.31,24.53,15.7,-22.58,12,24.77
309,Irene,Jönsson,,SWE,Standard,11.27,18.05,8.05,-6.11,70,24.68
310,Emil,Holmfridsson,holmfrid,SWE,Standard,11.26,24.35,15.55,-22.29,15,24.66
311,Jerry,Vesterlund,lockbete,SWE,Standard,11.26,25.12,16.47,-24.28,10,24.66
312,Peter,Blomqvist,pbq,SWE,Standard,11.24,24.38,15.62,-22.47,10,24.61
313,Fredrik,Wildemo,fredwild,SWE,Standard,11.17,29.03,21.23,-34.65,7,24.45
314,Martin,Skoog,,SWE,Standard,11.14,26.8,18.61,-29.01,8,24.4
315,Peter,Berglöf,,SWE,Standard,11.11,24.0,15.32,-21.97,18,24.32
316,Jari,Rosenblad,jaro,SWE,Standard,11.1,27.24,19.18,-30.29,18,24.3
317,Martin,Wistrand,,SWE,Standard,11.09,22.84,13.96,-19.05,15,24.27
318,Roger,W***,majtii,SWE,Standard,11.05,21.99,13.0,-17.01,14,24.19
319,Martin,Bergman,,SWE,Standard,11.04,24.16,15.59,-22.6,14,24.17
320,Bernhard,Skoglund,,SWE,Standard,11.02,24.52,16.03,-23.59,11,24.13
321,Ola,Carlsson,ola944,SWE,Standard,11.01,24.15,15.62,-22.71,11,24.1
322,Timmy,Kallin,ctk9mm,SWE,Standard,11.0,24.94,16.56,-24.75,13,24.09
323,Weine,Samuelsson,wesa,SWE,Standard,10.91,20.78,11.73,-14.4,40,23.89
324,Peter,Johansson,,SWE,Standard,10.9,24.47,16.12,-23.88,12,23.87
325,Tina,Oskarsson,xena,SWE,Standard,10.9,26.46,18.49,-29.02,8,23.85
326,Stefan,Kruse,dirty,SWE,Standard,10.82,24.9,16.73,-25.29,8,23.68
327,Kalle,Harneby,skyywalker1,SWE,Standard,10.8,24.79,16.62,-25.08,16,23.64
328,Dan,Berglund,danvonberg,SWE,Standard,10.8,23.02,14.53,-20.56,12,23.64
329,Martin,Aronsson,aronsson,SWE,Standard,10.8,25.13,17.03,-25.97,11,23.64
330,Mikael,Danneblad,danneblad,SWE,Standard,10.76,24.6,16.45,-24.75,10,23.55
331,Tommy,G,soe,SWE,Standard,10.7,24.17,16.01,-23.84,12,23.43
332,Mats,Tunfalk,socom,SWE,Standard,10.7,23.52,15.24,-22.19,17,23.42
333,André,Bjärby,,SWE,Standard,10.64,21.63,13.05,-17.53,16,23.3
334,Johan,Kinhult,snakedr66,SWE,Standard,10.61,24.27,16.23,-24.44,12,23.22
335,Martin,Nilsson,nilma,SWE,Standard,10.6,23.96,15.87,-23.65,13,23.22
336,Dusan,Vujanic,,SWE,Standard,10.6,24.71,16.76,-25.56,16,23.21
337,Johan,Ericsson,,SWE,Standard,10.57,24.32,16.34,-24.7,9,23.14
338,Björn,Sjöberg,bjorns,SWE,Standard,10.54,23.7,15.63,-23.2,14,23.07
339,Thomas,Hjelm,ipscnooben,SWE,Standard,10.53,25.13,17.34,-26.9,17,23.06
340,Carl,Schultze,schultze,SWE,Standard,10.51,29.65,22.74,-38.57,6,23.01
341,Karlo,Grbin,olrak,SWE,Standard,10.5,23.32,15.23,-22.38,19,22.98
342,Fredrik,Stangebye,,SWE,Standard,10.49,23.8,15.82,-23.66,19,22.96
343,Per-Olov,Jonsson,rocky,SWE,Standard,10.47,25.54,17.9,-28.17,11,22.93
344,Peter,Sjödin,,SWE,Standard,10.47,21.08,12.6,-16.73,28,22.92
345,Håkan,Johansson,,SWE,Standard,10.41,25.39,17.8,-28.0,18,22.79
346,Johan,Fredlund,freddeludde83,SWE,Standard,10.4,23.34,15.37,-22.78,16,22.77
347,Joakim,Aronius,jkm,SWE,Standard,10.4,25.87,18.38,-29.27,12,22.76
348,Anders,Jakobsson,,SWE,Standard,10.39,24.93,17.27,-26.88,9,22.75
349,Johan,Gustafsson,archer,SWE,Standard,10.39,24.13,16.33,-24.86,10,22.74
350,Patrik,Alenklint,,SWE,Standard,10.38,24.86,17.21,-26.76,11,22.73
351,Love,Lagercrantz,lovlag,SWE,Standard,10.37,24.16,16.39,-25.0,12,22.7
352,Lars,Lindstedt,limpan,SWE,Standard,10.27,25.95,18.62,-29.92,10,22.49
353,Roberth,Andersson,aimbot,SWE,Standard,10.26,25.7,18.35,-29.33,11,22.47
354,Joakim,Classon,glockproduction,SWE,Standard,10.25,25.24,17.81,-28.19,9,22.45
355,Fredrik,Nilsson,pistolfredde,SWE,Standard,10.24,25.64,18.29,-29.24,9,22.43
356,Jörgen,Sandberg,,SWE,Standard,10.24,22.09,14.08,-20.15,22,22.42
357,Petri,Järvinen,,SWE,Standard,10.2,24.69,17.21,-26.95,12,22.34
358,Christian,Wangel,,SWE,Standard,10.19,23.12,15.36,-22.97,13,22.3
359,Håkan,Karlsson,,SWE,Standard,10.18,21.47,13.41,-18.76,25,22.29
360,David,Rexander,davrex,SWE,Standard,10.14,25.22,17.91,-28.52,13,22.21
361,Pär,Öhrberg,mrkitty,SWE,Standard,10.12,24.18,16.71,-25.95,16,22.15
362,Mikael,Johansson,humlegaard,SWE,Standard,10.11,22.12,14.27,-20.7,19,22.12
363,Daniel,Holmgren,danneh,SWE,Standard,10.09,26.79,19.84,-32.74,7,22.1
364,Håkan,Eriksson,,SWE,Standard,10.02,22.69,15.06,-22.48,13,21.94
365,Gabriel,Hübinette,,SWE,Standard,10.01,21.12,13.21,-18.49,20,21.92
366,Kurt,Benkestock,,SWE,Standard,10.0,24.33,17.03,-26.75,11,21.9
367,Pär,Iwers,,SWE,Standard,9.98,26.01,19.05,-31.13,10,21.85
368,Leif,Johansson,,SWE,Standard,9.95,19.45,11.29,-14.41,40,21.78
369,Kent,Sundberg,,SWE,Standard,9.93,20.08,12.07,-16.11,31,21.74
370,Daniel,Fritjofsson,dtf,SWE,Standard,9.92,24.61,17.45,-27.74,17,21.72
371,Daniel,Kedestig,,SWE,Standard,9.91,24.76,17.65,-28.18,11,21.7
372,Patrik,Dzoic,dojan,SWE,Standard,9.9,24.85,17.76,-28.43,10,21.68
373,Tomas,Rolin,,SWE,Standard,9.9,22.65,15.15,-22.79,16,21.68
374,Peter,Söderberg,psod,SWE,Standard,9.84,27.33,20.78,-35.02,5,21.55
375,Henrik,Sjöström,parker,SWE,Standard,9.82,23.09,15.76,-24.2,15,21.5
376,Daniel,Johnson,surfan,SWE,Standard,9.8,31.94,26.31,-46.98,2,21.45
377,Martin,Hallberg,starke,SWE,Standard,9.78,22.23,14.79,-22.14,14,21.41
378,Alexandra,Shamloo,,SWE,Standard,9.78,24.02,16.92,-26.73,10,21.41
379,Joakim,Bonde,,SWE,Standard,9.77,23.77,16.64,-26.15,9,21.39
380,Martin,Grengby,mg1,SWE,Standard,9.72,23.87,16.82,-26.6,12,21.27
381,Andreas,Anderson,,SWE,Standard,9.66,24.94,18.16,-29.54,13,21.14
382,Kristoffer,Hansen,hansen777,SWE,Standard,9.64,24.57,17.73,-28.63,7,21.11
383,Torbjörn,Lagnebäck,,SWE,Standard,9.58,28.68,22.69,-39.41,4,20.97
384,Magnus,Lindkvist,linkan,SWE,Standard,9.52,25.95,19.52,-32.62,10,20.83
385,André,Jägerev,,SWE,Standard,9.51,23.46,16.58,-26.26,10,20.82
386,Andreas,Waldemar,waldemar,SWE,Standard,9.5,25.03,18.45,-30.32,9,20.8
387,John,Andersson,,SWE,Standard,9.48,25.89,19.49,-32.59,10,20.76
388,Fredrik,Thyden,,SWE,Standard,9.48,24.4,17.72,-28.77,11,20.76
389,Magnus,Kristensen,kristensen,SWE,Standard,9.46,22.97,16.06,-25.2,14,20.7
390,Dennis,Andersson,,SWE,Standard,9.39,24.17,17.56,-28.51,14,20.57
391,Andreas,Warsén,,SWE,Standard,9.35,25.62,19.33,-32.37,8,20.48
392,Fredrik,Brändström,ottyta,SWE,Standard,9.3,23.22,16.54,-26.4,15,20.36
393,Mattias,Palmaer,,SWE,Standard,9.3,24.32,17.84,-29.21,9,20.36
394,Daniel,Daniel,dadawg,SWE,Standard,9.27,26.59,20.57,-35.13,5,20.3
395,John,Nielsen,,SWE,Standard,9.25,24.74,18.4,-30.47,8,20.25
396,Jimmy,Thomsson,,SWE,Standard,9.25,25.08,18.81,-31.35,8,20.25
397,Mikael,Eriksson,,SWE,Standard,9.16,23.41,16.93,-27.38,13,20.05
398,Georg,Massi,massi,SWE,Standard,9.15,23.38,16.91,-27.33,12,20.04
399,Johan,Sjödin,festokid,SWE,Standard,9.15,25.04,18.88,-31.6,10,20.03
400,Fredrik,Karlsson,fredde69,SWE,Standard,9.14,22.96,16.41,-26.28,13,20.02
401,Patrik,Hersland,quark,SWE,Standard,9.14,22.21,15.53,-24.38,17,20.0
402,Johan,Sognfors,,SWE,Standard,9.13,22.83,16.28,-26.0,13,20.0
403,Tobias,Håkanson,,SWE,Standard,9.13,24.98,18.83,-31.5,13,20.0
404,Richard,Hansson,,SWE,Standard,9.11,24.39,18.16,-30.09,8,19.94
405,Kai,Rämö,kai,SWE,Standard,9.1,23.87,17.55,-28.78,13,19.93
406,Peter,Thor,,SWE,Standard,9.1,24.22,17.97,-29.7,12,19.92
407,Börre,Böresen,,SWE,Standard,9.09,24.74,18.6,-31.06,13,19.89
408,Peter,Svedberg,svedde,SWE,Standard,9.09,27.81,22.24,-38.92,5,19.89
409,Stefan,Thylander,stthyl,SWE,Standard,9.05,26.19,20.37,-34.93,5,19.81
410,Göran,Majvall,skaning,SWE,Standard,9.04,24.24,18.05,-29.92,15,19.8
411,Ted,Åhlenius,ted,SWE,Standard,9.04,31.11,26.21,-47.54,2,19.8
412,Mathias,Johansson,mathias637,SWE,Standard,9.03,19.28,12.18,-17.27,24,19.77
413,Klas,Lundberg,kfl69,SWE,Standard,9.01,28.25,22.86,-40.33,6,19.73
414,Stefan,Siverud,,SWE,Standard,8.98,21.23,14.55,-22.43,16,19.65
415,Michael,Nyberg,,SWE,Standard,8.97,24.52,18.48,-30.91,10,19.64
416,Christian,Kronbäck,,SWE,Standard,8.97,21.49,14.88,-23.14,11,19.63
417,Leon,Kvarzell,,SWE,Standard,8.96,25.11,19.2,-32.48,7,19.61
418,Christian,Widsten,,SWE,Standard,8.91,25.01,19.13,-32.38,8,19.51
419,Kattis,Edfeldt,kattis,SWE,Standard,8.9,22.64,16.32,-26.32,22,19.49
420,Andreas,Arvebrink,creacito,SWE,Standard,8.89,25.08,19.23,-32.62,9,19.46
421,Erik,Johansson,,SWE,Standard,8.86,21.68,15.24,-24.03,15,19.39
422,Fredrik,Segerlund,axiom,SWE,Standard,8.84,26.6,21.11,-36.72,5,19.35
423,Stefan,Knutsson,stevo,SWE,Standard,8.83,22.78,16.57,-26.94,12,19.34
424,Hans,Andersson,hansa,SWE,Standard,8.78,23.74,17.77,-29.58,14,19.23
425,Örjan,Johansson,rappen,SWE,Standard,8.77,21.07,14.61,-22.76,19,19.21
426,Jonas,Ardemalm,ard,SWE,Standard,8.77,31.04,26.46,-48.33,3,19.21
427,Max,Hartow,maxhardcore,SWE,Standard,8.77,26.92,21.57,-37.78,6,19.2
428,Henrik,Berntsson,punisher,SWE,Standard,8.77,26.98,21.64,-37.94,5,19.19
429,Anders,Arvidsson,stangman,SWE,Standard,8.75,18.04,11.03,-15.05,35,19.16
430,Peter,Angelborn,decca,SWE,Standard,8.7,17.84,10.86,-14.75,40,19.04
431,Fredrik,Lundberg,borderterrier,SWE,Standard,8.69,24.04,18.24,-30.68,10,19.02
432,Patrik,NotKnown,2fast4u,SWE,Standard,8.66,26.24,20.89,-36.43,5,18.96
433,Per,Forsling,slowfeet,SWE,Standard,8.65,27.13,21.95,-38.72,6,18.95
434,Christoffer,Glinge,,SWE,Standard,8.65,24.06,18.31,-30.87,9,18.94
435,Kai,Koskinen,,SWE,Standard,8.61,24.25,18.59,-31.53,13,18.84
436,Daniel,D-dawg,dadawg,SWE,Standard,8.57,27.17,22.11,-39.14,4,18.76
437,Nils,Muhrén,redrum,SWE,Standard,8.54,24.43,18.89,-32.23,8,18.69
438,Johan,Söderström,,SWE,Standard,8.54,23.4,17.66,-29.58,10,18.69
439,Jan-Erik,Winberg,mufflon99,SWE,Standard,8.52,23.02,17.23,-28.67,13,18.66
440,Niklas,Lindkvist,humle,SWE,Standard,8.42,25.0,19.7,-34.09,13,18.44
441,Anton,Wallin,,SWE,Standard,8.4,22.21,16.4,-27.0,12,18.39
442,Lars,Andreasson,land,SWE,Standard,8.4,22.91,17.25,-28.83,12,18.38
443,Norbert,Patay,,SWE,Standard,8.38,23.73,18.24,-30.99,9,18.35
444,Leif,Westermark,,SWE,Standard,8.38,23.05,17.44,-29.26,14,18.34
445,Anders,Färnström,farna,SWE,Standard,8.37,23.56,18.05,-30.58,11,18.33
446,Christoffer,Hermansson,,SWE,Standard,8.36,22.6,16.92,-28.17,11,18.3
447,Thomas,Sjunnesson,,SWE,Standard,8.34,23.7,18.26,-31.07,10,18.25
448,Michael,Nordell,dude,SWE,Standard,8.31,23.93,18.56,-31.73,8,18.2
449,Sebastian,Fredriksson,sebfre,SWE,Standard,8.25,22.79,17.29,-29.06,10,18.06
450,Tommy,Giebat,,SWE,Standard,8.19,21.58,15.9,-26.13,16,17.94
451,Ivar,NotKnown,revolverivar,SWE,Standard,8.17,25.74,20.87,-36.87,6,17.89
452,Filip,Muzinic,dykarfilip,SWE,Standard,8.14,23.01,17.67,-30.01,9,17.82
453,Bengt,Bäckström,,SWE,Standard,8.11,25.86,21.09,-37.4,12,17.76
454,Michael,Pedersen,beerzerk,SWE,Standard,8.1,23.98,18.86,-32.61,10,17.74
455,Bengt,Hamann,,SWE,Standard,8.09,25.13,20.25,-35.61,8,17.72
456,Isak,Essebro,essebro,SWE,Standard,8.08,24.53,19.54,-34.08,9,17.7
457,Per-Erik,Myrstrand,,SWE,Standard,8.02,24.8,19.94,-35.01,9,17.57
458,Fredrik,Svensson,,SWE,Standard,7.99,21.82,16.43,-27.46,13,17.5
459,Jon,Toreheim,,SWE,Standard,7.98,25.38,20.68,-36.66,7,17.46
460,Patrik,Andersson,pat,SWE,Standard,7.97,22.79,17.61,-30.03,12,17.46
461,Dennis,Haglund,,SWE,Standard,7.96,23.54,18.52,-32.01,9,17.42
462,Kurt-Åke,Kallin,cuz40sw,SWE,Standard,7.94,24.86,20.09,-35.42,10,17.39
463,Kim,Tjärnberg,kimtjarnberg,SWE,Standard,7.94,24.55,19.74,-34.66,6,17.37
464,Peter,Åkerling,pnutz,SWE,Standard,7.89,24.16,19.33,-33.84,7,17.26
465,Allan,Bergman,dosch,SWE,Standard,7.85,29.01,25.14,-46.42,3,17.18
466,Robert,Tennisberg,rangerrob,SWE,Standard,7.85,23.4,18.48,-32.05,8,17.18
467,Per,Mellström,mellstrom,SWE,Standard,7.84,23.95,19.14,-33.48,8,17.17
468,Mikael,Palmgren,mrp,SWE,Standard,7.82,23.28,18.37,-31.84,11,17.11
469,Torbjörn,Renbäck,,SWE,Standard,7.81,24.4,19.71,-34.73,13,17.1
470,Henrik,Ryhle,,SWE,Standard,7.74,25.64,21.26,-38.15,6,16.95
471,Tarmo,Kopakka,,SWE,Standard,7.74,23.39,18.59,-32.4,12,16.94
472,Erik,Ljunggren,erix,SWE,Standard,7.74,23.87,19.17,-33.64,13,16.94
473,Richard,Rosvall,riro,SWE,Standard,7.73,24.53,19.96,-35.36,14,16.91
474,Stefan,Unknown,fenrisulven,SWE,Standard,7.72,24.84,20.34,-36.18,7,16.9
475,micke,wessman,bigflash,SWE,Standard,7.72,21.11,15.91,-26.62,13,16.9
476,Torbjörn,Fransson,,SWE,Standard,7.71,20.6,15.32,-25.35,18,16.88
477,Christofer,Molén,molle,SWE,Standard,7.71,24.69,20.17,-35.83,9,16.88
478,Jon,Essebro,joness,SWE,Standard,7.7,24.93,20.48,-36.51,6,16.85
479,Timmy,Davidsson,,SWE,Standard,7.68,21.94,16.94,-28.88,13,16.82
480,Jörgen,Eriksson,twoalpha,SWE,Standard,7.66,25.26,20.91,-37.47,7,16.78
481,Claes,Nyberg,kalops,SWE,Standard,7.66,24.53,20.04,-35.6,11,16.78
482,Jimmy,Mård,jimmy,SWE,Standard,7.66,24.72,20.27,-36.1,6,16.77
483,Tord,Sivén,,SWE,Standard,7.64,23.49,18.84,-33.02,12,16.72
484,Joakim,Mellberg,,SWE,Standard,7.62,23.95,19.41,-34.28,10,16.68
485,Jonathan,Bergendahl,,SWE,Standard,7.59,23.15,18.48,-32.3,9,16.62
486,Elias,Bouvin,,SWE,Standard,7.59,25.6,21.4,-38.61,5,16.61
487,Fredrik,Degerfeldt,degen,SWE,Standard,7.55,23.37,18.79,-33.01,10,16.54
488,jimmy,thörnberg,,SWE,Standard,7.55,23.36,18.79,-33.01,12,16.52
489,Niklas,Rönnholm,,SWE,Standard,7.54,23.87,19.4,-34.34,8,16.5
490,Claes,Nilsson,ice413,SWE,Standard,7.54,24.49,20.15,-35.96,12,16.5
491,Kjetil,Larsen,crazykjetil,SWE,Standard,7.52,25.07,20.86,-37.5,9,16.46
492,Magnus,Borgenstrand,bounty,SWE,Standard,7.51,24.92,20.68,-37.12,8,16.45
493,Peter,Lönning,quizze,SWE,Standard,7.5,24.8,20.55,-36.87,10,16.42
494,Håkan,Spuhr,,SWE,Standard,7.5,23.95,19.55,-34.71,9,16.42
495,Magnus,Flodström,,SWE,Standard,7.46,24.31,20.02,-35.74,13,16.34
496,Karl,Friberg,,SWE,Standard,7.46,24.5,20.25,-36.25,12,16.33
497,Erik,Jerilgård,,SWE,Standard,7.44,24.79,20.61,-37.05,7,16.29
498,Markus,Gimbergsson,gimbo,SWE,Standard,7.39,24.29,20.08,-35.94,7,16.18
499,Fredrik,Lindén,tacbeardedman,SWE,Standard,7.39,29.89,26.73,-50.31,3,16.18
500,Fredrik,Vasara-Ekstrom,,SWE,Standard,7.39,24.57,20.41,-36.67,8,16.18
501,Marcus,Rosengren,mediocre,SWE,Standard,7.38,19.86,14.82,-24.61,20,16.16
502,Nicklas,Olausson,,SWE,Standard,7.35,27.04,23.39,-43.12,4,16.1
503,Rickard,Rosengren,,SWE,Standard,7.31,22.68,18.26,-32.1,9,16.01
504,Martin,Persson,,SWE,Standard,7.31,24.38,20.28,-36.47,7,16.0
505,Patrik,Eklöf,,SWE,Standard,7.27,22.48,18.07,-31.73,8,15.92
506,Peder,Lundkvist,pioneer,SWE,Standard,7.22,26.47,22.88,-42.18,6,15.8
507,Daniel,Persson,,SWE,Standard,7.16,22.77,18.55,-32.89,9,15.67
508,Stefan,Johannesson,st3f4n,SWE,Standard,7.15,27.76,24.49,-45.7,4,15.66
509,Greger,Siika,manwithnoname,SWE,Standard,7.14,24.45,20.57,-37.25,8,15.64
510,David,Carlgren,davcar,SWE,Standard,7.13,29.02,26.01,-49.02,3,15.61
511,Roberth,Friberg,fribbe,SWE,Standard,7.12,28.4,25.29,-47.46,3,15.58
512,Linus,Wolter,linusw,SWE,Standard,7.09,24.9,21.17,-38.59,5,15.53
513,Johan,Åström,a5trom,SWE,Standard,7.07,36.11,34.5,-67.39,1,15.48
514,Adam,Press,goodguy,SWE,Standard,7.06,23.15,19.12,-34.22,12,15.45
515,alexander,ellstrom,,SWE,Standard,7.05,22.53,18.39,-32.65,19,15.43
516,Mikael,Andersson,,SWE,Standard,7.05,23.51,19.56,-35.17,9,15.43
517,Martin,Karlsson,theprincess,SWE,Standard,7.04,19.64,14.96,-25.26,19,15.42
518,Ulrik,Andersson,karl99,SWE,Standard,7.01,23.72,19.85,-35.83,9,15.35
519,Kjell-Åke,Jansson,blondie,SWE,Standard,7.01,23.4,19.48,-35.04,12,15.35
520,Jan,Schröder,schrodersig,SWE,Standard,7.01,24.65,20.96,-38.23,8,15.34
521,Andreas,Eklöf,,SWE,Standard,7.01,22.33,18.21,-32.29,10,15.34
522,Henrik,Forsling,,SWE,Standard,6.99,23.52,19.64,-35.4,11,15.31
523,Gustav,Brogren,,SWE,Standard,6.98,23.62,19.77,-35.69,6,15.28
524,Per,Siverud,,SWE,Standard,6.97,23.98,20.21,-36.64,9,15.27
525,Jenny,Hagström,,SWE,Standard,6.95,22.07,17.95,-31.8,11,15.23
526,Daniel,Stodola,stodde,SWE,Standard,6.94,24.38,20.72,-37.77,9,15.2
527,Robert,Jemdahl,redrob,SWE,Standard,6.89,24.27,20.65,-37.68,8,15.09
528,Peter,Saltvik,peppe,SWE,Standard,6.88,25.68,22.33,-41.32,5,15.07
529,Sam,Garpensund,,SWE,Standard,6.87,25.19,21.76,-40.1,9,15.05
530,Ronny,Holmberg,starfighter,SWE,Standard,6.86,23.35,19.59,-35.42,10,15.03
531,Marcus,Magnil,,SWE,Standard,6.85,25.06,21.63,-39.83,5,15.0
532,Tomas,Tott,tomme,SWE,Standard,6.85,26.02,22.77,-42.31,3,15.0
533,Kjell,Persson,,SWE,Standard,6.85,24.28,20.71,-37.85,7,15.0
534,Peter,Carlsson,liteolika,SWE,Standard,6.82,23.82,20.19,-36.76,8,14.94
535,Johan,Wahlqvist,,SWE,Standard,6.82,24.74,21.29,-39.14,7,14.92
536,Fredrik,Lewerth,,SWE,Standard,6.79,22.74,18.95,-34.12,8,14.86
537,Alexandra,Vilminko,alexandra,SWE,Standard,6.78,22.52,18.7,-33.59,11,14.85
538,Patrik,Pettersson,,SWE,Standard,6.77,24.26,20.77,-38.06,8,14.83
539,Emil,Kantelius,eka,SWE,Standard,6.77,24.78,21.41,-39.43,5,14.82
540,Carl-Martin,Larsson,carl,SWE,Standard,6.74,31.23,29.1,-56.08,1,14.76
541,Anders,Arbinger,,SWE,Standard,6.71,24.79,21.48,-39.66,6,14.7
542,Jonas,Kedland,elevenmike,SWE,Standard,6.69,23.99,20.56,-37.69,10,14.65
543,Simon,T,,SWE,Standard,6.69,21.35,17.42,-30.91,13,14.64
544,Daniel,Thunell,mrspeed,SWE,Standard,6.68,26.42,23.46,-43.94,8,14.63
545,Heinz,Johansson,,SWE,Standard,6.68,24.01,20.59,-37.77,11,14.62
546,Erik,Armerén,,SWE,Standard,6.66,25.55,22.45,-41.79,5,14.58
547,Magnus,Blix,,SWE,Standard,6.63,21.84,18.08,-32.39,12,14.51
548,Jimmy,Ruljeff,,SWE,Standard,6.61,24.37,21.1,-38.93,7,14.48
549,Peter,Nilsson,,SWE,Standard,6.58,22.21,18.57,-33.49,8,14.41
550,Björn,Mattsson,mattssons,SWE,Standard,6.57,23.15,19.7,-35.94,6,14.39
551,Håkan,Friberg,frippe,SWE,Standard,6.57,23.65,20.29,-37.22,8,14.39
552,Thomas,Elehag,savages,SWE,Standard,6.54,16.75,12.14,-19.66,31,14.32
553,Paul,Reif,pamp,SWE,Standard,6.53,23.58,20.26,-37.2,12,14.3
554,Christer,Back,40sw,SWE,Standard,6.53,25.47,22.5,-42.03,6,14.3
555,Mikael,Meyer,,SWE,Standard,6.51,22.36,18.84,-34.14,8,14.25
556,Anton,Öhlund,,SWE,Standard,6.49,25.44,22.52,-42.11,10,14.2
557,Peter,Blom,blom,SWE,Standard,6.46,25.35,22.45,-41.99,7,14.14
558,Martin,Lindqvist,,SWE,Standard,6.45,23.8,20.61,-38.05,6,14.11
559,Josef,Noori,josef43,SWE,Standard,6.44,21.86,18.31,-33.09,12,14.1
560,Patric,Arvidsson,arvid,SWE,Standard,6.43,22.91,19.58,-35.84,10,14.08
561,Nicholas,Hellström,scroogemcduck,SWE,Standard,6.42,22.88,19.56,-35.81,9,14.05
562,Rasmus,Luckmann,luddet,SWE,Standard,6.41,25.02,22.11,-41.3,15,14.04
563,Victor,Persson,,SWE,Standard,6.41,26.32,23.66,-44.65,5,14.04
564,Marjan,Angelovski,marang,SWE,Standard,6.39,23.95,20.86,-38.64,8,13.99
565,Tord,Boström,tord,SWE,Standard,6.38,23.84,20.76,-38.42,6,13.96
566,Jan,Skånberg,jos,SWE,Standard,6.37,24.67,21.74,-40.55,11,13.95
567,Albin,Bengtsson Lauritzen,,SWE,Standard,6.37,22.88,19.62,-35.97,9,13.95
568,Ahmet,Tasci,,SWE,Standard,6.37,23.81,20.73,-38.37,11,13.95
569,Pia,Lepistö,pieee,SWE,Standard,6.34,25.12,22.31,-41.82,5,13.87
570,Robert,Johansson,rj84,SWE,Standard,6.32,25.84,23.19,-43.73,5,13.84
571,Thomas,Eriksson,,SWE,Standard,6.32,23.4,20.29,-37.47,7,13.84
572,Jörgen,Karlsson,,SWE,Standard,6.32,22.8,19.59,-35.96,10,13.83
573,Patrik,Ekdahl,,SWE,Standard,6.3,23.22,20.11,-37.1,7,13.79
574,Herman,Alklint,hemme,SWE,Standard,6.27,23.68,20.69,-38.4,6,13.72
575,Johan,Hansen,kartongen,SWE,Standard,6.26,29.05,27.08,-52.19,3,13.7
576,Fredrik,Gullberg,gullberg,SWE,Standard,6.18,24.01,21.19,-39.56,5,13.53
577,IVAN,Lundgren,,SWE,Standard,6.17,32.5,31.28,-61.34,2,13.51
578,Örjan,Hvass,bulman,SWE,Standard,6.17,23.76,20.9,-38.95,11,13.51
579,Erik,Larsson,eqlazer,SWE,Standard,6.17,28.32,26.33,-50.66,3,13.5
580,Mikael,Uddner,,SWE,Standard,6.16,24.7,22.02,-41.37,6,13.49
581,John,Gustafsson,johndoeswe,SWE,Standard,6.16,24.59,21.9,-41.12,5,13.48
582,Conny,Chow,konta,SWE,Standard,6.15,22.32,19.2,-35.29,10,13.47
583,David,Lindgren,,SWE,Standard,6.13,23.54,20.69,-38.54,8,13.41
584,Tore,Frantz,toref,SWE,Standard,6.11,23.87,21.1,-39.43,5,13.38
585,Daniel,Taus,,SWE,Standard,6.09,22.76,19.81,-36.66,7,13.33
586,Johan,Selin,johans,SWE,Standard,6.08,24.43,21.8,-40.97,7,13.32
587,Mikael,Gilli,ljustern,SWE,Standard,6.07,23.91,21.2,-39.69,7,13.29
588,Fredrik,Alfredsson,alfredsson,SWE,Standard,6.05,19.95,16.51,-29.58,14,13.25
589,Ola,Reis,reis,SWE,Standard,6.04,21.87,18.82,-34.58,9,13.22
590,Patrick,Bongart,soulshine,SWE,Standard,6.03,19.11,15.53,-27.49,14,13.21
591,Fredrik,Gunnarsson,,SWE,Standard,6.03,24.61,22.08,-41.62,5,13.21
592,Jakob,Tollstorp,tollstorp,SWE,Standard,6.03,23.74,21.04,-39.39,6,13.2
593,Marcus,Hamberg,,SWE,Standard,6.02,26.07,23.82,-45.4,5,13.18
594,Kenneth,Nilsson,,SWE,Standard,6.01,25.12,22.71,-43.01,4,13.16
595,Tony,Wendelklint,klintan,SWE,Standard,5.97,25.47,23.17,-44.04,5,13.07
596,Peter,Olausson,,SWE,Standard,5.96,23.19,20.47,-38.23,6,13.04
597,Jens,Lindholm,,SWE,Standard,5.94,23.94,21.39,-40.22,6,13.01
598,Andréas,Björkman,,SWE,Standard,5.94,23.92,21.37,-40.18,5,13.0
599,Andreas,Håkansson,,SWE,Standard,5.93,21.2,18.14,-33.21,12,12.99
600,Erik,Nilsson,,SWE,Standard,5.92,24.34,21.88,-41.31,5,12.96
